InputID,TargetID,Distance
San Carlo alle Quattro Fontane,S.Bernardino da Siena,649.695117641983
San Carlo alle Quattro Fontane,S.Bernardo,371.227728633655
San Carlo alle Quattro Fontane,S.Biagio della Pagnotta,2092.40268888399
San Carlo alle Quattro Fontane,S.Bibiana,1677.95834882105
San Carlo alle Quattro Fontane,S.Bonaventura dei Lucchesi,573.357875786359
San Carlo alle Quattro Fontane,S.Brigida,1808.26860918624
San Carlo alle Quattro Fontane,S.Calisto,2209.55046539702
San Carlo alle Quattro Fontane,Oratorio del Caravita,882.23177873966
San Carlo alle Quattro Fontane,S.Carlo al Corso,1139.10997918579
San Carlo alle Quattro Fontane,S.Carlo ai Catinari,1537.71311553002
San Carlo alle Quattro Fontane,S.Caterina dei Funari,1327.63719531956
S.Carlo al Corso,S.Agata dei Goti,1365.18792128538
S.Carlo al Corso,S.Agata in Trastevere,1779.65088040657
S.Carlo al Corso,S.Agnese,3922.70525287962
S.Carlo al Corso,S.Agnese,852.53519432076
S.Carlo al Corso,Confraternita degli Agonizzanti,945.449571444877
S.Carlo al Corso,S.Agostino,571.776517625431
S.Carlo al Corso,S.Alessio,2389.45611127726
S.Carlo al Corso,S.Alfonso dei Liguori,2149.20843647647
S.Carlo al Corso,S.Ambrogio della Massima,1350.87920013651
S.Carlo al Corso,S.Anastasia,1987.86843641355
S.Carlo al Corso,S.Andrea delle Fratte,524.915029561411
S.Carlo al Corso,S.Andrea della Via Flaminia,1833.3617865563
S.Carlo al Corso,S.Andrea del Noviziato dei Gesuiti,1078.70580417256
S.Carlo al Corso,S.Andrea della Valle,1077.06740018074
S.Carlo al Corso,S.Andrea dei Vascellari,1897.04891453456
S.Carlo al Corso,S.Angelo in Pescheria,1407.05957155433
S.Carlo al Corso,S.Aniceto,605.052841470903
S.Carlo al Corso,S.Anna,2591.53721877299
S.Carlo al Corso,S.Anna dei Palafrenieri,1700.99819601069
S.Carlo al Corso,S.Anna alle Quattro Fontane,1130.42881270923
S.Carlo al Corso,SS.Annunziata,1332.7404664504
S.Carlo al Corso,S.Anselmo,2566.1950409772
S.Carlo al Corso,S.Antonio Abate,2082.9615865893
S.Carlo al Corso,S.Antonio,2846.37118105471
S.Carlo al Corso,S.Antonio dei Portoghesi,478.457130674563
S.Carlo al Corso,S.Apollinare,595.133612935871
S.Carlo al Corso,SS.Apostoli,918.455363809091
S.Carlo al Corso,S.Atanasio,309.715486693344
S.Carlo al Corso,S.Balbina,2917.36052506151
S.Carlo al Corso,Bambino Gesù,1700.47025683097
S.Carlo al Corso,SS.Barbara e Tommaso,1215.2478026525
S.Carlo al Corso,S.Bartolomeo dei Bergamaschi,549.563692197144
S.Carlo al Corso,S.Bartolomeo all’Isola,1669.77572151921
S.Carlo al Corso,S.Basilio,993.517316598212
S.Carlo al Corso,S.Benedetto in Piscinula,1825.79982083021
S.Carlo al Corso,S.Benedetto e S.Scolastica dei Norcini,948.734051495158
S.Carlo al Corso,S.Bernardino da Siena,1395.76453979385
S.Carlo al Corso,S.Bernardo,1390.52190154147
S.Carlo al Corso,S.Biagio della Pagnotta,1258.23406544196
S.Carlo al Corso,S.Bibiana,2815.53028870895
S.Carlo al Corso,S.Bonaventura dei Lucchesi,827.446170217996
S.Carlo al Corso,S.Brigida,1259.07006213078
S.Carlo al Corso,S.Calisto,1914.99091295027
S.Carlo al Corso,Oratorio del Caravita,726.698145471921
S.Carlo al Corso,San Carlo alle Quattro Fontane,1139.10997918579
S.Carlo al Corso,S.Carlo ai Catinari,1243.21460201542
S.Carlo al Corso,S.Caterina dei Funari,1253.68099815098
S.Carlo ai Catinari,S.Agata dei Goti,1196.71988249719
S.Carlo ai Catinari,S.Agata in Trastevere,537.308896952931
S.Carlo ai Catinari,S.Agnese,4823.83889677842
S.Carlo ai Catinari,S.Agnese,540.531172503979
S.Carlo ai Catinari,Confraternita degli Agonizzanti,486.228963911498
S.Carlo ai Catinari,S.Agostino,740.968469646057
S.Carlo ai Catinari,S.Alessio,1202.90385621197
S.Carlo ai Catinari,S.Alfonso dei Liguori,2103.61927521749
S.Carlo ai Catinari,S.Ambrogio della Massima,288.290852202779
S.Carlo ai Catinari,S.Anastasia,1027.12842868351
S.Carlo ai Catinari,S.Andrea delle Fratte,1262.53312057112
S.Carlo ai Catinari,S.Andrea della Via Flaminia,3002.26133973803
S.Carlo ai Catinari,S.Andrea del Noviziato dei Gesuiti,1373.3689104346
S.Carlo ai Catinari,S.Andrea della Valle,199.461182770885
S.Carlo ai Catinari,S.Andrea dei Vascellari,706.430788855563
S.Carlo ai Catinari,S.Angelo in Pescheria,346.14849925183
S.Carlo ai Catinari,S.Aniceto,787.366384202088
S.Carlo ai Catinari,S.Anna,2285.87713711236
S.Carlo ai Catinari,S.Anna dei Palafrenieri,1829.9416680146
S.Carlo ai Catinari,S.Anna alle Quattro Fontane,1516.25214916862
S.Carlo ai Catinari,SS.Annunziata,442.701454230018
S.Carlo ai Catinari,S.Anselmo,1363.52564620289
S.Carlo ai Catinari,S.Antonio Abate,2124.42796784672
S.Carlo ai Catinari,S.Antonio,2485.92525018112
S.Carlo ai Catinari,S.Antonio dei Portoghesi,841.450248366445
S.Carlo ai Catinari,S.Apollinare,752.389248102364
S.Carlo ai Catinari,SS.Apostoli,811.233526269829
S.Carlo ai Catinari,S.Atanasio,1547.14022892912
S.Carlo ai Catinari,S.Balbina,1945.80932972733
S.Carlo ai Catinari,Bambino Gesù,1764.23322147346
S.Carlo ai Catinari,SS.Barbara e Tommaso,132.676823910096
S.Carlo ai Catinari,S.Bartolomeo dei Bergamaschi,805.019582312314
S.Carlo ai Catinari,S.Bartolomeo all’Isola,519.511474933314
S.Carlo ai Catinari,S.Basilio,1696.14321275119
S.Carlo ai Catinari,S.Benedetto in Piscinula,617.823776451526
S.Carlo ai Catinari,S.Benedetto e S.Scolastica dei Norcini,298.036748366874
S.Carlo ai Catinari,S.Bernardino da Siena,1183.17575004213
S.Carlo ai Catinari,S.Bernardo,1908.88767823689
S.Carlo ai Catinari,S.Biagio della Pagnotta,880.642951527693
S.Carlo ai Catinari,S.Bibiana,2830.92320258277
S.Carlo ai Catinari,S.Bonaventura dei Lucchesi,975.444011875963
S.Carlo ai Catinari,S.Brigida,380.594462743723
S.Carlo ai Catinari,S.Calisto,710.881719002096
S.Carlo ai Catinari,Oratorio del Caravita,708.000651089821
S.Carlo ai Catinari,San Carlo alle Quattro Fontane,1537.71311553002
S.Carlo ai Catinari,S.Carlo al Corso,1243.21460201542
S.Carlo ai Catinari,S.Caterina dei Funari,284.333869408033
S.Caterina dei Funari,S.Agata dei Goti,929.577778068517
S.Caterina dei Funari,S.Agata in Trastevere,643.351220159955
S.Caterina dei Funari,S.Agnese,4636.01092424448
S.Caterina dei Funari,S.Agnese,725.14198760068
S.Caterina dei Funari,Confraternita degli Agonizzanti,698.989290368709
S.Caterina dei Funari,S.Agostino,846.750567042124
S.Caterina dei Funari,S.Alessio,1136.11327076249
S.Caterina dei Funari,S.Alfonso dei Liguori,1824.82232236689
S.Caterina dei Funari,S.Ambrogio della Massima,101.094955721912
S.Caterina dei Funari,S.Anastasia,815.823742158564
S.Caterina dei Funari,S.Andrea delle Fratte,1153.72329094832
S.Caterina dei Funari,S.Andrea della Via Flaminia,3068.90306415049
S.Caterina dei Funari,S.Andrea del Noviziato dei Gesuiti,1159.63984139574
S.Caterina dei Funari,S.Andrea della Valle,413.856370549444
S.Caterina dei Funari,S.Andrea dei Vascellari,648.674520251144
S.Caterina dei Funari,S.Angelo in Pescheria,153.429092193809
S.Caterina dei Funari,S.Aniceto,919.124667257236
S.Caterina dei Funari,S.Anna,2002.28993070136
S.Caterina dei Funari,S.Anna dei Palafrenieri,2079.88562396843
S.Caterina dei Funari,S.Anna alle Quattro Fontane,1305.67244265178
S.Caterina dei Funari,SS.Annunziata,163.010670839988
S.Caterina dei Funari,S.Anselmo,1314.78328581831
S.Caterina dei Funari,S.Antonio Abate,1850.61384895753
S.Caterina dei Funari,S.Antonio,2204.65932535655
S.Caterina dei Funari,S.Antonio dei Portoghesi,934.482169081002
S.Caterina dei Funari,S.Apollinare,872.931951213841
S.Caterina dei Funari,SS.Apostoli,612.559014776072
S.Caterina dei Funari,S.Atanasio,1539.08185816478
S.Caterina dei Funari,S.Balbina,1758.32765942217
S.Caterina dei Funari,Bambino Gesù,1498.84430766093
S.Caterina dei Funari,SS.Barbara e Tommaso,411.728030345346
S.Caterina dei Funari,S.Bartolomeo dei Bergamaschi,739.051242380026
S.Caterina dei Funari,S.Bartolomeo all’Isola,417.300218058461
S.Caterina dei Funari,S.Basilio,1529.42850152038
S.Caterina dei Funari,S.Benedetto in Piscinula,588.607583341534
S.Caterina dei Funari,S.Benedetto e S.Scolastica dei Norcini,365.98447058325
S.Caterina dei Funari,S.Bernardino da Siena,912.14377017646
S.Caterina dei Funari,S.Bernardo,1696.93604918597
S.Caterina dei Funari,S.Biagio della Pagnotta,1146.03552002997
S.Caterina dei Funari,S.Bibiana,2550.45370799507
S.Caterina dei Funari,S.Bonaventura dei Lucchesi,795.456554504649
S.Caterina dei Funari,S.Brigida,662.02877875859
S.Caterina dei Funari,S.Calisto,882.021462714997
S.Caterina dei Funari,Oratorio del Caravita,593.51127586459
S.Caterina dei Funari,San Carlo alle Quattro Fontane,1327.63719531956
S.Caterina dei Funari,S.Carlo al Corso,1253.68099815098
S.Caterina dei Funari,S.Carlo ai Catinari,284.333869408033
